"","metabolites","adaptedDervLabel","File_Name_Neg","File_Name_Pos","rowID_full","rep_group","n","Site","Site_abv","group","Date","Time","sample_type","Sampling_Day","collection_depth_m","DNA_no","Before_mass_g","After_mass_g","vol_difference","vol_ml","SPE_label","Deriv_label","Deriv_mass_g","FCM_no","DOC_no","HOBO_temp_F","HOBO_lumens","Dry_shipper","Notes","Analyze_","matlabName","DateRun","filename","NPOC","TN","CINARSampleBox","AddedDetailFromNotesInsideSampleBox","Experiment","Sample_ID","Filtration_typeOrReef","TimeOrDay","TreatmentOrTimeCollected","IncubationOrTimeOfDay","Prochlorococcus","Synechococcus","Picoeukaryotes","Unpigmented_cells","date_time","concentration","LOD","LOQ","QuantFlag","LODflag","site_time","log2_concen"
"2692","sn-glycerol 3-phosphate","CINAR_BC_84","mtab_CINAR_BC_lumos_032822_24","mtab_CINAR_BC_lumos_032822_137","43","14",3,"Tektite","TK","coral",2021-01-25,06:03:00,"dawn","Day4",9.6,316,2187.8,333,1854.8,1.81,178,"Deriv_84",53.8,305,71,80.382,0,"cane5",NA,1,"CINAR_BC_84","2-Apr-22","CINAR_71",79.41413114,5.822261663,1,"USVI 2021","Temporal",305,"Tektite","1/25/2021",06:03:00,"dawn",29715,56594,1458,530000,2021-01-25 06:03:00,0.151670311,0.042037896,0.127387562,FALSE,FALSE,"Tektite_dawn",0.203727775148507
"2693","sn-glycerol 3-phosphate","CINAR_BC_60","mtab_CINAR_BC_lumos_032822_76","mtab_CINAR_BC_lumos_032822_189","36","12",3,"Tektite","TK","coral",2021-01-24,06:02:00,"dawn","Day3",6.6,278,1852.2,332.6,1519.6,1.48,152,"Deriv_58, Deriv_59*, Deriv_60",NA,254,55,80.382,0,NA,NA,1,"CINAR_BC_60","31-Mar-22","CINAR_55",100.3840642,10.00976658,1,"USVI 2021","Temporal",254,"Tektite","1/24/2021",06:02:00,"dawn",24226,59982,1129,525000,2021-01-24 06:02:00,0.136204059,0.042037896,0.127387562,FALSE,FALSE,"Tektite_dawn",0.184221962016472
"2694","sn-glycerol 3-phosphate","CINAR_BC_63","mtab_CINAR_BC_lumos_032822_96","mtab_CINAR_BC_lumos_032822_209","12","4",3,"LB_seagrass","SG","seagrass",2021-01-24,06:42:00,"dawn","Day3",3.4,281,1959.3,331.6,1627.7,1.59,160,"Deriv_63",56.2,245,58,80.206,0,NA,NA,1,"CINAR_BC_63","31-Mar-22","CINAR_58",86.96793172,9.693668684,1,"USVI 2021","Temporal",245,"LB_seagrass","1/24/2021",06:42:00,"dawn",4556,30871,2311,534000,2021-01-24 06:42:00,0.618154362,0.042037896,0.127387562,FALSE,FALSE,"LB_seagrass_dawn",0.694349238589637
"2695","sn-glycerol 3-phosphate","CINAR_BC_81B","mtab_CINAR_BC_lumos_032822_57","mtab_CINAR_BC_lumos_032822_170","6","2",3,"LB_seagrass","SG","seagrass",2021-01-23,06:35:00,"dawn","Day2",3,219,1940.5,332,1608.5,1.57,138,"Deriv_81",57.8,201,38,80.206,0,NA,NA,1,"CINAR_BC_81B","1-Apr-22","CINAR_38",84.89963607,8.906366649,1,"USVI 2021","Temporal",201,"LB_seagrass","1/23/2021",06:35:00,"dawn",5436,25868,1996,456000,2021-01-23 06:35:00,0.26967844,0.042037896,0.127387562,FALSE,FALSE,"LB_seagrass_dawn",0.34446316490459
"2696","sn-glycerol 3-phosphate","CINAR_BC_119","mtab_CINAR_BC_lumos_032822_45","mtab_CINAR_BC_lumos_032822_158","20","7",3,"LB_seagrass","SG","seagrass",2021-01-26,13:49:00,"peak_photo","Day5",3.6,329,1946.3,330.8,1615.5,1.58,200,"Deriv_119",57,342,98,82.686,2304,NA,NA,1,"CINAR_BC_119","31-Mar-22","CINAR_98",79.9933198,9.499795311,1,"USVI 2021","Temporal",342,"LB_seagrass","1/26/2021",13:49:00,"peak_photo",14405,59653,1694,761000,2021-01-26 13:49:00,0.242338521,0.042037896,0.127387562,FALSE,FALSE,"LB_seagrass_peak_photo",0.313058342659007
"2697","sn-glycerol 3-phosphate","CINAR_BC_42","mtab_CINAR_BC_lumos_032822_62","mtab_CINAR_BC_lumos_032822_175","25","9",3,"Tektite","TK","coral",2021-01-23,13:04:00,"peak_photo","Day2",8.9,224,1956.5,331.5,1625,1.59,143,"Deriv_42",56,250,41,81.266,1280,NA,NA,1,"CINAR_BC_42","2-Apr-22","CINAR_41",73.19069238,5.372264579,1,"USVI 2021","Temporal",250,"Tektite","1/23/2021",13:04:00,"peak_photo",18790,58590,1195,567000,2021-01-23 13:04:00,0.377639162,0.042037896,0.127387562,FALSE,FALSE,"Tektite_peak_photo",0.462198059766777
"2698","sn-glycerol 3-phosphate","CINAR_BC_114","mtab_CINAR_BC_lumos_032822_107","mtab_CINAR_BC_lumos_032822_220","70","23",3,"Yawzi","YZ","coral",2021-01-26,13:28:00,"peak_photo","Day5",8.8,317,2004,328.6,1675.4,1.63,201,"Deriv_114",54.1,333,103,81.09,464,NA,NA,1,"CINAR_BC_114","1-Apr-22","CINAR_103",81.40935085,11.55070213,1,"USVI 2021","Temporal",333,"Yawzi","1/26/2021",13:28:00,"peak_photo",20773,60428,1392,618000,2021-01-26 13:28:00,0.098052009,0.042037896,0.127387562,TRUE,FALSE,"Yawzi_peak_photo",0.134946388905397
"2699","sn-glycerol 3-phosphate","CINAR_BC_55","mtab_CINAR_BC_lumos_032822_41","mtab_CINAR_BC_lumos_032822_154","61","20",3,"Yawzi","YZ","coral",2021-01-24,06:26:00,"dawn","Day3",8.8,295,2191.5,332.8,1858.7,1.81,159,"Deriv_55",55.9,248,51,80.382,0,NA,NA,1,"CINAR_BC_55","1-Apr-22","CINAR_51",86.5953212,11.03176258,1,"USVI 2021","Temporal",248,"Yawzi","1/24/2021",06:26:00,"dawn",28454,73848,1628,643000,2021-01-24 06:26:00,0.253882398,0.042037896,0.127387562,FALSE,FALSE,"Yawzi_dawn",0.326402043691499
"2700","sn-glycerol 3-phosphate","CINAR_BC_113","mtab_CINAR_BC_lumos_032822_35","mtab_CINAR_BC_lumos_032822_148","69","23",3,"Yawzi","YZ","coral",2021-01-26,13:28:00,"peak_photo","Day5",8.8,308,1868.8,329.5,1539.3,1.5,198,"Deriv_113",53.2,330,104,81.09,464,NA,NA,1,"CINAR_BC_113","1-Apr-22","CINAR_104",81.49413511,11.05883768,1,"USVI 2021","Temporal",330,"Yawzi","1/26/2021",13:28:00,"peak_photo",18593,57762,1497,591000,2021-01-26 13:28:00,0.167902805,0.042037896,0.127387562,FALSE,FALSE,"Yawzi_peak_photo",0.223920215502919
"2701","sn-glycerol 3-phosphate","CINAR_BC_120","mtab_CINAR_BC_lumos_032822_32","mtab_CINAR_BC_lumos_032822_145","21","7",3,"LB_seagrass","SG","seagrass",2021-01-26,13:49:00,"peak_photo","Day5",3.6,332,1940.2,332.6,1607.6,1.57,203,"DerIv_120",53.7,354,97,82.686,2304,NA,NA,1,"CINAR_BC_120","1-Apr-22","CINAR_97",83.24634307,9.014667078,1,"USVI 2021","Temporal",354,"LB_seagrass","1/26/2021",13:49:00,"peak_photo",13052,59850,1497,745000,2021-01-26 13:49:00,0.307447947,0.042037896,0.127387562,FALSE,FALSE,"LB_seagrass_peak_photo",0.386753510066984
"2702","spermidine 3","CINAR_BC_99","mtab_CINAR_BC_lumos_032822_26","mtab_CINAR_BC_lumos_032822_139","15","5",3,"LB_seagrass","SG","seagrass",2021-01-25,13:40:00,"peak_photo","Day4",3.6,273,1805.1,332,1473.1,1.44,181,"Deriv_99",55.4,297,85,81.621,336,NA,NA,1,"CINAR_BC_99","1-Apr-22","CINAR_85",80.70281538,7.647374156,1,"USVI 2021","Temporal",297,"LB_seagrass","1/25/2021",13:40:00,"peak_photo",13538,68582,1668,704000,2021-01-25 13:40:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"LB_seagrass_peak_photo",0.000895155434951834
"2703","spermidine 3","CINAR_BC_95","mtab_CINAR_BC_lumos_032822_101","mtab_CINAR_BC_lumos_032822_214","14","5",3,"LB_seagrass","SG","seagrass",2021-01-25,13:40:00,"peak_photo","Day4",3.6,279,1926.7,332,1594.7,1.56,182,"Deriv_95",54.4,294,84,81.621,336,NA,NA,1,"CINAR_BC_95","31-Mar-22","CINAR_84",80.74853255,7.038446393,1,"USVI 2021","Temporal",294,"LB_seagrass","1/25/2021",13:40:00,"peak_photo",13735,77761,2022,913000,2021-01-25 13:40:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"LB_seagrass_peak_photo",0.000895155434951834
"2704","spermidine 3","CINAR_BC_85","mtab_CINAR_BC_lumos_032822_89","mtab_CINAR_BC_lumos_032822_202","17","6",3,"LB_seagrass","SG","seagrass",2021-01-25,06:44:00,"dawn","Day4",3.8,337,1924.6,331.8,1592.8,1.55,173,"Deriv_85",52.6,346,76,79.853,1,"cane5",NA,1,"CINAR_BC_85","1-Apr-22","CINAR_76",84.65941401,8.292664215,1,"USVI 2021","Temporal",346,"LB_seagrass","1/25/2021",06:44:00,"dawn",9192,46759,3165,629000,2021-01-25 06:44:00,0.008420835,0.006206665,0.018808077,TRUE,FALSE,"LB_seagrass_dawn",0.0120978311637656
"2705","spermidine 3","CINAR_BC_116","mtab_CINAR_BC_lumos_032822_27","mtab_CINAR_BC_lumos_032822_140","46","15",3,"Tektite","TK","coral",2021-01-26,13:02:00,"peak_photo","Day5",9.2,314,1916.6,325.2,1591.4,1.55,199,"Deriv_116",57.2,345,101,81.09,960,NA,NA,1,"CINAR_BC_116","2-Apr-22","CINAR_101",75.36671992,8.459868332,1,"USVI 2021","Temporal",345,"Tektite","1/26/2021",13:02:00,"peak_photo",25040,37528,1011,462000,2021-01-26 13:02:00,0.023351926,0.006206665,0.018808077,FALSE,FALSE,"Tektite_peak_photo",0.0333023665723358
"2706","spermidine 3","CINAR_BC_102","mtab_CINAR_BC_lumos_032822_39","mtab_CINAR_BC_lumos_032822_152","72","24",3,"Yawzi","YZ","coral",2021-01-26,06:15:00,"dawn","Day5",8.3,327,1910.8,332.8,1578,1.54,189,"102",53.6,361,87,80.206,0,NA,NA,1,"CINAR_BC_102","1-Apr-22","CINAR_87",94.1128586,11.51911451,1,"USVI 2021","Temporal",361,"Yawzi","1/26/2021",06:15:00,"dawn",30779,72128,1563,609000,2021-01-26 06:15:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Yawzi_dawn",0.000895155434951834
"2707","spermidine 3","CINAR_BC_80","mtab_CINAR_BC_lumos_032822_56","mtab_CINAR_BC_lumos_032822_169","66","22",3,"Yawzi","YZ","coral",2021-01-25,06:29:00,"dawn","Day4",8.4,313,2010.7,332.1,1678.6,1.64,172,"Deriv_80",52.6,352,73,80.206,0,"cane5",NA,1,"CINAR_BC_80","1-Apr-22","CINAR_73",72.67657244,7.669936746,1,"USVI 2021","Temporal",352,"Yawzi","1/25/2021",06:29:00,"dawn",25500,66705,1865,631000,2021-01-25 06:29:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Yawzi_dawn",0.000895155434951834
"2708","spermidine 3","CINAR_BC_86","mtab_CINAR_BC_lumos_032822_58","mtab_CINAR_BC_lumos_032822_171","68","22",3,"Yawzi","YZ","coral",2021-01-25,06:29:00,"dawn","Day4",8.4,325,2141,332.3,1808.7,1.76,177,"Deriv_86",54.9,355,74,80.206,0,"cane5",NA,1,"CINAR_BC_86","1-Apr-22","CINAR_74",77.8766735,8.576952843,1,"USVI 2021","Temporal",355,"Yawzi","1/25/2021",06:29:00,"dawn",25132,68070,1681,620000,2021-01-25 06:29:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Yawzi_dawn",0.000895155434951834
"2709","spermidine 3","CINAR_BC_69","mtab_CINAR_BC_lumos_032822_52","mtab_CINAR_BC_lumos_032822_165","58","19",3,"Yawzi","YZ","coral",2021-01-24,13:37:00,"peak_photo","Day3",8.9,274,1955.2,332.2,1623,1.58,168,"Deriv_69",55.4,263,62,81.09,432,"cane4",NA,1,"CINAR_BC_69","1-Apr-22","CINAR_62",79.24735231,9.240292973,1,"USVI 2021","Temporal",263,"Yawzi","1/24/2021",13:37:00,"peak_photo",16492,56633,1339,569000,2021-01-24 13:37:00,0.041129607,0.006206665,0.018808077,FALSE,FALSE,"Yawzi_peak_photo",0.058149676454036
"2710","spermidine 3","CINAR_BC_67","mtab_CINAR_BC_lumos_032822_51","mtab_CINAR_BC_lumos_032822_164","57","19",3,"Yawzi","YZ","coral",2021-01-24,13:37:00,"peak_photo","Day3",8.9,271,1904.1,332.1,1572,1.53,163,"Deriv_67",53.3,260,61,81.09,432,"cane4",NA,1,"CINAR_BC_67","31-Mar-22","CINAR_61",83.20667603,5.892064705,1,"USVI 2021","Temporal",260,"Yawzi","1/24/2021",13:37:00,"peak_photo",20156,70355,1458,668000,2021-01-24 13:37:00,0.018773746,0.006206665,0.018808077,TRUE,FALSE,"Yawzi_peak_photo",0.0268336866685595
"2711","spermidine 3","CINAR_BC_68","mtab_CINAR_BC_lumos_032822_80","mtab_CINAR_BC_lumos_032822_193","33","11",4,"Tektite","TK","coral",2021-01-24,13:05:00,"peak_photo","Day3",7.3,283,1809.3,332.1,1477.2,1.44,162,"Deriv_68",56.3,293,60,81.442,864,"cane4",NA,1,"CINAR_BC_68","31-Mar-22","CINAR_60",73.52218304,7.556846935,1,"USVI 2021","Temporal",293,"Tektite","1/24/2021",13:05:00,"peak_photo",19145,61190,1077,566000,2021-01-24 13:05:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Tektite_peak_photo",0.000895155434951834
"2712","spermidine 3","CINAR_BC_110","mtab_CINAR_BC_lumos_032822_42","mtab_CINAR_BC_lumos_032822_155","24","8",3,"LB_seagrass","SG","seagrass",2021-01-26,06:31:00,"dawn","Day5",3.7,318,1976.3,333.6,1642.7,1.6,194,"110",56.3,364,93,80.029,0,NA,NA,1,"CINAR_BC_110","1-Apr-22","CINAR_93",81.21152092,9.195167794,1,"USVI 2021","Temporal",364,"LB_seagrass","1/26/2021",06:31:00,"dawn",10505,58629,2272,687000,2021-01-26 06:31:00,0.016703699,0.006206665,0.018808077,TRUE,FALSE,"LB_seagrass_dawn",0.0238992915189336
"2713","spermidine 3","CINAR_BC_82","mtab_CINAR_BC_lumos_032822_81","mtab_CINAR_BC_lumos_032822_194","67","22",3,"Yawzi","YZ","coral",2021-01-25,06:29:00,"dawn","Day4",8.4,331,1955.1,332.2,1622.9,1.58,176,"Deriv_82",53.7,349,72,80.206,0,"cane5",NA,1,"CINAR_BC_82","2-Apr-22","CINAR_72",84.56406298,10.79896208,1,"USVI 2021","Temporal",349,"Yawzi","1/25/2021",06:29:00,"dawn",23570,63684,1471,609000,2021-01-25 06:29:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Yawzi_dawn",0.000895155434951834
"2714","spermidine 3","CINAR_BC_36","mtab_CINAR_BC_lumos_032822_83","mtab_CINAR_BC_lumos_032822_196","28","10",3,"Tektite","TK","coral",2021-01-23,05:55:00,"dawn","Day2",7.4,231,2114.3,333.3,1781,1.74,140,"Deriv_36",55.6,195,36,80.206,0,NA,NA,1,"CINAR_BC_36","31-Mar-22","CINAR_36",78.05345958,6.933080429,1,"USVI 2021","Temporal",195,"Tektite","1/23/2021",05:55:00,"dawn",25828,63645,801,592000,2021-01-23 05:55:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Tektite_dawn",0.000895155434951834
"2715","spermidine 3","CINAR_BC_91","mtab_CINAR_BC_lumos_032822_74","mtab_CINAR_BC_lumos_032822_187","63","21",3,"Yawzi","YZ","coral",2021-01-25,13:22:00,"peak_photo","Day4",8.5,276,1911.8,332.7,1579.1,1.54,187,"Deriv_91",51.1,307,81,80.911,448,NA,NA,1,"CINAR_BC_91","31-Mar-22","CINAR_81",83.71015121,7.527344465,1,"USVI 2021","Temporal",307,"Yawzi","1/25/2021",13:22:00,"peak_photo",19407,63343,1169,644000,2021-01-25 13:22:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Yawzi_peak_photo",0.000895155434951834
"2716","spermidine 3","CINAR_BC_71","mtab_CINAR_BC_lumos_032822_59","mtab_CINAR_BC_lumos_032822_172","59","19",3,"Yawzi","YZ","coral",2021-01-24,13:37:00,"peak_photo","Day3",8.9,269,2073.1,332.2,1740.9,1.7,164,"Deriv_71",58.1,298,63,81.09,432,"cane4",NA,1,"CINAR_BC_71","31-Mar-22","CINAR_63",85.93136519,8.791736033,1,"USVI 2021","Temporal",298,"Yawzi","1/24/2021",13:37:00,"peak_photo",15980,60126,932,582000,2021-01-24 13:37:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Yawzi_peak_photo",0.000895155434951834
"2717","spermidine 3","CINAR_BC_46","mtab_CINAR_BC_lumos_032822_102","mtab_CINAR_BC_lumos_032822_215","51","17",3,"Yawzi","YZ","coral",2021-01-23,13:40:00,"peak_photo","Day2",8.1,230,2087.9,332.9,1755,1.71,151,"Deriv_46",60.7,256,46,81.09,416,NA,NA,1,"CINAR_BC_46","31-Mar-22","CINAR_46",73.24082927,6.187089404,1,"USVI 2021","Temporal",256,"Yawzi","1/23/2021",13:40:00,"peak_photo",17372,57986,1274,564000,2021-01-23 13:40:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Yawzi_peak_photo",0.000895155434951834
"2718","spermidine 3","CINAR_BC_83","mtab_CINAR_BC_lumos_032822_48","mtab_CINAR_BC_lumos_032822_161","16","6",3,"LB_seagrass","SG","seagrass",2021-01-25,06:44:00,"dawn","Day4",3.8,334,2030.6,335.5,1695.1,1.65,175,"Deriv_83",54.2,340,75,79.853,1,"cane5",NA,1,"CINAR_BC_83","2-Apr-22","CINAR_75",84.30293968,12.21578459,1,"USVI 2021","Temporal",340,"LB_seagrass","1/25/2021",06:44:00,"dawn",8732,47691,3427,644000,2021-01-25 06:44:00,0.007787106,0.006206665,0.018808077,TRUE,FALSE,"LB_seagrass_dawn",0.0111909031658305
"2719","spermidine 3","CINAR_BC_60","mtab_CINAR_BC_lumos_032822_76","mtab_CINAR_BC_lumos_032822_189","36","12",3,"Tektite","TK","coral",2021-01-24,06:02:00,"dawn","Day3",6.6,278,1852.2,332.6,1519.6,1.48,152,"Deriv_58, Deriv_59*, Deriv_60",NA,254,55,80.382,0,NA,NA,1,"CINAR_BC_60","31-Mar-22","CINAR_55",100.3840642,10.00976658,1,"USVI 2021","Temporal",254,"Tektite","1/24/2021",06:02:00,"dawn",24226,59982,1129,525000,2021-01-24 06:02:00,0.012189723,0.006206665,0.018808077,TRUE,FALSE,"Tektite_dawn",0.0174797315120253
"2720","spermidine 3","CINAR_BC_109","mtab_CINAR_BC_lumos_032822_98","mtab_CINAR_BC_lumos_032822_211","23","8",3,"LB_seagrass","SG","seagrass",2021-01-26,06:31:00,"dawn","Day5",3.7,309,2043.2,332,1711.2,1.67,195,"109",58.2,356,92,80.029,0,NA,NA,1,"CINAR_BC_109","2-Apr-22","CINAR_92",85.50700825,7.773734165,1,"USVI 2021","Temporal",356,"LB_seagrass","1/26/2021",06:31:00,"dawn",10977,54230,2784,735000,2021-01-26 06:31:00,0.021845677,0.006206665,0.018808077,FALSE,FALSE,"LB_seagrass_dawn",0.0311773314634071
"2721","spermidine 3","CINAR_BC_62","mtab_CINAR_BC_lumos_032822_94","mtab_CINAR_BC_lumos_032822_207","37","12",3,"Tektite","TK","coral",2021-01-24,06:02:00,"dawn","Day3",6.6,275,1937.9,332.5,1605.4,1.57,157,"Deriv_62",54.4,251,53,80.382,0,NA,NA,1,"CINAR_BC_62","1-Apr-22","CINAR_53",87.16054958,7.868487533,1,"USVI 2021","Temporal",251,"Tektite","1/24/2021",06:02:00,"dawn",24607,62949,1129,540000,2021-01-24 06:02:00,0.059182677,0.006206665,0.018808077,FALSE,FALSE,"Tektite_dawn",0.0829514320816319
"2722","spermidine 3","CINAR_BC_88","mtab_CINAR_BC_lumos_032822_112","mtab_CINAR_BC_lumos_032822_225","18","6",3,"LB_seagrass","SG","seagrass",2021-01-25,06:44:00,"dawn","Day4",3.8,328,1822.2,331.6,1490.6,1.45,170,"Deriv_87, Deriv_88, Deriv_89*",NA,343,77,79.853,1,"cane5",NA,1,"CINAR_BC_88","2-Apr-22","CINAR_77",81.53213128,7.123243331,1,"USVI 2021","Temporal",343,"LB_seagrass","1/25/2021",06:44:00,"dawn",14024,65339,3467,716000,2021-01-25 06:44:00,0.006227911,0.006206665,0.018808077,TRUE,FALSE,"LB_seagrass_dawn",0.00895711312485483
"2723","spermidine 3","CINAR_BC_101","mtab_CINAR_BC_lumos_032822_85","mtab_CINAR_BC_lumos_032822_198","47","16",3,"Tektite","TK","coral",2021-01-26,05:54:00,"dawn","Day5",9.4,312,1980.4,352.3,1628.1,1.59,191,"Deriv_101",52.3,335,94,80.206,0,NA,NA,1,"CINAR_BC_101","31-Mar-22","CINAR_94",84.68748536,6.587480067,1,"USVI 2021","Temporal",335,"Tektite","1/26/2021",05:54:00,"dawn",25040,45616,1142,462000,2021-01-26 05:54:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Tektite_dawn",0.000895155434951834
"2724","spermidine 3","CINAR_BC_41","mtab_CINAR_BC_lumos_032822_36","mtab_CINAR_BC_lumos_032822_149","5","2",3,"LB_seagrass","SG","seagrass",2021-01-23,06:35:00,"dawn","Day2",3,240,1958.3,332.8,1625.5,1.59,142,"Deriv_41",55.5,204,37,80.206,0,NA,NA,1,"CINAR_BC_41","31-Mar-22","CINAR_37",85.20576862,8.85917025,1,"USVI 2021","Temporal",204,"LB_seagrass","1/23/2021",06:35:00,"dawn",6040,26826,1458,556000,2021-01-23 06:35:00,0.030089214,0.006206665,0.018808077,FALSE,FALSE,"LB_seagrass_dawn",0.0427692917984139
"2725","spermidine 3","CINAR_BC_37","mtab_CINAR_BC_lumos_032822_49","mtab_CINAR_BC_lumos_032822_162","4","2",3,"LB_seagrass","SG","seagrass",2021-01-23,06:35:00,"dawn","Day2",3,237,1937.1,331.7,1605.4,1.57,136,"Deriv_37",60.9,207,39,80.206,0,NA,NA,1,"CINAR_BC_37","1-Apr-22","CINAR_39",89.26602528,9.470431386,1,"USVI 2021","Temporal",207,"LB_seagrass","1/23/2021",06:35:00,"dawn",6263,28875,1418,585000,2021-01-23 06:35:00,0.043360564,0.006206665,0.018808077,FALSE,FALSE,"LB_seagrass_dawn",0.0612378098250113
"2726","spermidine 3","CINAR_BC_103","mtab_CINAR_BC_lumos_032822_29","mtab_CINAR_BC_lumos_032822_142","22","8",3,"LB_seagrass","SG","seagrass",2021-01-26,06:31:00,"dawn","Day5",3.7,324,1969.2,331.7,1637.5,1.6,192,"103",53,359,91,80.029,0,NA,NA,1,"CINAR_BC_103","31-Mar-22","CINAR_91",88.46354914,8.956106937,1,"USVI 2021","Temporal",359,"LB_seagrass","1/26/2021",06:31:00,"dawn",11082,56870,2547,756000,2021-01-26 06:31:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"LB_seagrass_dawn",0.000895155434951834
"2727","spermidine 3","CINAR_BC_57","mtab_CINAR_BC_lumos_032822_65","mtab_CINAR_BC_lumos_032822_178","11","4",3,"LB_seagrass","SG","seagrass",2021-01-24,06:42:00,"dawn","Day3",3.4,272,1888.4,333.3,1555.1,1.52,153,"Deriv_57",53.2,242,56,80.206,0,NA,NA,1,"CINAR_BC_57","2-Apr-22","CINAR_56",85.9567206,5.795529163,1,"USVI 2021","Temporal",242,"LB_seagrass","1/24/2021",06:42:00,"dawn",2377,18396,1602,303000,2021-01-24 06:42:00,0.02795258,0.006206665,0.018808077,FALSE,FALSE,"LB_seagrass_dawn",0.0397737137761787
"2728","spermidine 3","CINAR_BC_90","mtab_CINAR_BC_lumos_032822_100","mtab_CINAR_BC_lumos_032822_213","38","13",3,"Tektite","TK","coral",2021-01-25,13:00:00,"peak_photo","Day4",9.1,264,1971.6,332.6,1639,1.6,185,"Deriv_90",52.7,304,78,81.266,960,NA,NA,1,"CINAR_BC_90","31-Mar-22","CINAR_78",90.52187411,7.679071453,1,"USVI 2021","Temporal",304,"Tektite","1/25/2021",13:00:00,"peak_photo",24765,64341,1261,638000,2021-01-25 13:00:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Tektite_peak_photo",0.000895155434951834
"2729","spermidine 3","CINAR_BC_42","mtab_CINAR_BC_lumos_032822_62","mtab_CINAR_BC_lumos_032822_175","25","9",3,"Tektite","TK","coral",2021-01-23,13:04:00,"peak_photo","Day2",8.9,224,1956.5,331.5,1625,1.59,143,"Deriv_42",56,250,41,81.266,1280,NA,NA,1,"CINAR_BC_42","2-Apr-22","CINAR_41",73.19069238,5.372264579,1,"USVI 2021","Temporal",250,"Tektite","1/23/2021",13:04:00,"peak_photo",18790,58590,1195,567000,2021-01-23 13:04:00,0.047297663,0.006206665,0.018808077,FALSE,FALSE,"Tektite_peak_photo",0.0666715434156926
"2730","spermidine 3","CINAR_BC_117","mtab_CINAR_BC_lumos_032822_66","mtab_CINAR_BC_lumos_032822_179","19","7",3,"LB_seagrass","SG","seagrass",2021-01-26,13:49:00,"peak_photo","Day5",3.6,326,1794.9,331.8,1463.1,1.43,197,"Deriv_117",57.1,351,99,82.686,2304,NA,NA,1,"CINAR_BC_117","2-Apr-22","CINAR_99",87.61050153,10.135105,1,"USVI 2021","Temporal",351,"LB_seagrass","1/26/2021",13:49:00,"peak_photo",13590,59207,2206,756000,2021-01-26 13:49:00,0.138652147,0.006206665,0.018808077,FALSE,FALSE,"LB_seagrass_peak_photo",0.187327077646511
"2731","spermidine 3","CINAR_BC_81A","mtab_CINAR_BC_lumos_032822_84","mtab_CINAR_BC_lumos_032822_197","42","14",3,"Tektite","TK","coral",2021-01-25,06:03:00,"dawn","Day4",9.6,319,1951.3,332.8,1618.5,1.58,174,"Deriv_81",51.5,358,69,80.382,0,"cane5",NA,1,"CINAR_BC_81A","31-Mar-22","CINAR_69",85.85732473,10.05191296,1,"USVI 2021","Temporal",358,"Tektite","1/25/2021",06:03:00,"dawn",30214,58590,1497,551000,2021-01-25 06:03:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Tektite_dawn",0.000895155434951834
"2732","spermidine 3","CINAR_BC_40","mtab_CINAR_BC_lumos_032822_103","mtab_CINAR_BC_lumos_032822_216","54","18",4,"Yawzi","YZ","coral",2021-01-23,06:20:00,"dawn","Day2",8.2,228,1883,332,1551,1.51,134,"Deriv_38*, Deriv_39, Deriv_40",NA,213,33,80.382,0,NA,NA,1,"CINAR_BC_40","31-Mar-22","CINAR_33",138.6777934,7.3671882,1,"USVI 2021","Temporal",213,"Yawzi","1/23/2021",06:20:00,"dawn",21075,65549,1142,633000,2021-01-23 06:20:00,0.04281005,0.006206665,0.018808077,FALSE,FALSE,"Yawzi_dawn",0.0604763919133161
"2733","spermidine 3","CINAR_BC_112","mtab_CINAR_BC_lumos_032822_28","mtab_CINAR_BC_lumos_032822_141","44","15",3,"Tektite","TK","coral",2021-01-26,13:02:00,"peak_photo","Day5",9.2,320,2075.2,333.7,1741.5,1.7,204,"Deriv_112",51.6,339,102,81.09,960,NA,NA,1,"CINAR_BC_112","2-Apr-22","CINAR_102",98.04092686,13.4766675,1,"USVI 2021","Temporal",339,"Tektite","1/26/2021",13:02:00,"peak_photo",22874,42688,972,474000,2021-01-26 13:02:00,0.000620667,0.006206665,0.018808077,TRUE,TRUE,"Tektite_peak_photo",0.000895155434951834
