order	day	time	date_ast	temp	lux	site
17	01/21/21	01:55:07 PM	01/21/21 01:55:07 PM	42.639	8266.7	LB_seagrass
18	01/21/21	02:00:07 PM	01/21/21 02:00:07 PM	42.046	17222.3	LB_seagrass
19	01/21/21	02:05:07 PM	01/21/21 02:05:07 PM	42.046	7577.8	LB_seagrass
20	01/21/21	02:10:07 PM	01/21/21 02:10:07 PM	39.615	27555.7	LB_seagrass
21	01/21/21	02:15:07 PM	01/21/21 02:15:07 PM	39.957	23422.4	LB_seagrass
22	01/21/21	02:20:07 PM	01/21/21 02:20:07 PM	41.575	22044.6	LB_seagrass
23	01/21/21	02:25:07 PM	01/21/21 02:25:07 PM	42.878	2755.6	LB_seagrass
24	01/21/21	02:30:07 PM	01/21/21 02:30:07 PM	37.055	914.9	LB_seagrass
25	01/21/21	02:35:07 PM	01/21/21 02:35:07 PM	35.328	462.9	LB_seagrass
26	01/21/21	02:40:07 PM	01/21/21 02:40:07 PM	34.163	258.3	LB_seagrass
27	01/21/21	02:45:07 PM	01/21/21 02:45:07 PM	35.328	3616.7	LB_seagrass
28	01/21/21	02:50:07 PM	01/21/21 02:50:07 PM	32.911	925.7	LB_seagrass
29	01/21/21	02:55:07 PM	01/21/21 02:55:07 PM	28.06	5511.1	LB_seagrass
30	01/21/21	03:00:07 PM	01/21/21 03:00:07 PM	27.468	5511.1	LB_seagrass
31	01/21/21	03:05:07 PM	01/21/21 03:05:07 PM	27.37	5166.7	LB_seagrass
32	01/21/21	03:10:07 PM	01/21/21 03:10:07 PM	27.37	4994.5	LB_seagrass
33	01/21/21	03:15:07 PM	01/21/21 03:15:07 PM	27.37	4650	LB_seagrass
34	01/21/21	03:20:07 PM	01/21/21 03:20:07 PM	27.37	4305.6	LB_seagrass
35	01/21/21	03:25:07 PM	01/21/21 03:25:07 PM	27.272	4133.4	LB_seagrass
36	01/21/21	03:30:07 PM	01/21/21 03:30:07 PM	27.272	3788.9	LB_seagrass
37	01/21/21	03:35:07 PM	01/21/21 03:35:07 PM	27.272	3616.7	LB_seagrass
38	01/21/21	03:40:07 PM	01/21/21 03:40:07 PM	27.272	3444.5	LB_seagrass
